"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Successful attacking actions per 90","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %"
"C. Malele","China 1.","Dalian Young Boy","CF","31","1200000","2027-12-31","26","2448","6","8.54","2","3.06","Angola","right","185","2.79","3.35","49.45","7.21","39.29","0","1.49","2.9","0.15","0.31","0.04","1.65","44.44","13.333","1.73","36.17","2.06","71.43","13.01","35.88","4.41","2.02","0.44","22.76","72.37","4.49","58.2","0.74","55","0.11","0.29","0.48","1.8","61.22","1.95","52.83","1.29","2.57","80"
"Wang Yudong","China 1.","Zhejiang Professional","CF, AMF, LWF","19","0","2029-12-31","28","2446","11","9","4","3.77","China PR","unknown","0","3.13","2.87","55.13","2.21","26.67","0.04","1.83","3.02","0.4","0.33","0.07","2.39","38.46","16.923","1.25","32.35","3.13","52.94","7.21","45.92","3.79","2.02","0.37","26.01","82.46","4.38","61.34","1.88","62.75","0.14","0.18","0.33","2.76","62.67","1.36","43.24","0.52","2.8","68.42"
"Huang Ruifeng","China 1.","Henan","LB, RB, RCB","26","150000","2026-12-31","28","2442","0","0.53","0","1.77","China PR","right","180","9.18","8.11","60.91","2.8","55.26","0.22","6.09","0.77","0","0.02","0","0.29","0","0","1.66","31.11","0.96","23.08","2.8","31.58","0.7","1.25","0.11","31.77","77.84","14.04","68.5","3.06","49.4","0.07","0.07","0.29","4.72","71.09","2.36","48.44","0.7","7.04","75.92"
"N. Yennaris","China 1.","Shanghai Shenhua","DMF, RDMF","32","300000","2026-12-31","28","2432","0","0.85","0","0.65","England","right","171","7.85","6.62","65.92","3.03","40.24","0.15","4.89","0.26","0","0.03","0","0.59","18.75","0","0.33","33.33","0.3","12.5","1.78","29.17","0.3","0.37","0.07","36.56","87.45","11.77","77.04","2.52","57.35","0.02","0.04","0.07","5.07","81.02","1.26","41.18","0.44","5.03","67.65"
"D. Morris","China 1.","Meizhou Hakka","LCB","30","500000","2025-12-31","24","2416","1","1.28","0","0","United States","right","186","7.26","4.25","72.81","2.64","52.11","0.67","5.54","0.22","0.04","0.05","0","0.19","20","20","0","0","0.26","71.43","1.42","47.37","0.19","0.63","0.11","36.43","88.75","15.83","79.06","4.06","51.38","0","0","0","4.21","71.68","0.37","30","0.07","5.89","66.46"
"S. Sunzu","China 1.","Changchun Yatai","CB, RCB","36","100000","2025-12-31","26","2410","0","1.35","0","0.03","Zambia","right","192","8.81","4.29","65.22","5.53","66.89","1.01","7.56","0.11","0","0.05","0","0.37","0","0","0","0","0.19","60","0.82","63.64","0.56","0.11","0.04","31.56","85.56","12.14","72","6.01","65.84","0","0","0","2.99","63.75","0.34","44.44","0.11","6.05","64.2"
"B. Jočić","China 1.","Meizhou Hakka","RCMF, RDMF","31","200000","2025-12-31","25","2408","1","3.42","1","0.75","Serbia","right","182","8.63","6.58","57.95","3.96","49.06","0.41","6.45","0.26","0.04","0.13","0.04","0.49","23.08","7.692","0.22","50","0.19","20","1.31","68.57","0.75","0.41","0","33.41","79.87","12.97","63.11","4.63","53.23","0.03","0","0.07","4.9","65.65","0.86","47.83","0.22","5.46","59.59"
"Pedro Henrique","China 1.","Yunnan Yukun","CF","29","1400000","2026-12-31","29","2391","11","11.65","2","1.48","Brazil","right","188","3.05","2.63","52.86","10.92","42.76","0.08","2.18","1.43","0.34","0.44","0.11","2.15","42.11","19.298","0.53","21.43","0.64","64.71","7.45","32.83","3.54","0.41","0","14.42","70.5","2.82","54.67","0.94","40","0.06","0.04","0.23","1.47","48.72","0.94","36","0.56","1.66","61.36"
"I. Alimi","China 1.","Dalian Young Boy","LCMF, DMF","31","900000","2026-12-31","25","2389","0","2.44","1","0.99","North Macedonia","left","186","9.15","7.2","62.83","3.43","54.95","0.19","5.68","1.32","0","0.09","0","1.24","12.12","0","0.6","43.75","1.62","48.84","5.39","39.16","1.88","0.83","0.08","46.83","81.26","18.31","70.16","6.56","62.64","0.04","0.19","0.19","8.66","75.65","2.67","59.15","1.51","9.15","77.37"
"Wang Dalei","China 1.","Shandong Taishan","GK","36","200000","2026-12-31","24","2368","0","0","0","0.23","China PR","right","185","0.72","0.27","42.86","0.19","100","0","0.89","0","0","0","0","0","0","0","0","0","0.04","0","0.15","75","0","0","0","12.73","78.81","8.67","69.74","6.23","60.37","0.01","0","0.04","2.2","50","0.15","25","0.04","4.71","76.61"
"Guilherme Madruga","China 1.","Shandong Taishan","RCMF, LCMF","25","0","2026-12-31","28","2367","4","3.3","1","2.08","Brazil","right","187","9.47","7","53.26","4.26","63.39","0.46","7.51","1.67","0.15","0.13","0","1.67","38.64","9.091","0.3","25","1.25","72.73","6.58","50.29","1.52","0.72","0.11","36.31","87.43","10.72","75.53","2.66","57.14","0.08","0.19","0.23","4.83","80.31","1.18","58.06","0.76","4.94","76.15"
"Nélson da Luz","China 1.","Qingdao West Coast","RAMF, RW","27","800000","2027-12-31","27","2342","5","8.94","0","3.69","Angola","left","183","7.88","6.49","60.95","3.5","36.26","0.23","5.61","4.19","0.19","0.34","0","2.57","34.33","7.463","1.88","30.61","5.15","50.75","11.99","40.71","3.3","1.92","0.5","22.79","75.21","5.19","58.52","1.15","36.67","0.14","0.23","0.54","1.81","68.09","2.61","42.65","0.88","3.46","57.78"
"A. Tudorie","China 1.","Wuhan Three Towns","CF","29","750000","2025-12-31","26","2336","10","12.88","0","1.7","Romania","right","192","2.85","2.08","61.11","7.82","39.41","0.15","2.12","1.43","0.27","0.5","0.12","2.31","38.33","16.667","0.23","50","0.77","50","4.89","33.86","3.66","0.46","0.04","13.99","76.58","2.27","54.24","0.35","77.78","0.07","0.04","0.19","0.81","61.9","0.62","56.25","0.85","1.04","51.85"
"Gabrielzinho","China 1.","Shanghai Port","LAMF, LW, LWF","29","450000","2026-06-30","26","2329","11","11.17","5","4.79","Brazil","right","171","4.02","3.28","62.35","2.32","16.67","0.08","3.08","4.06","0.31","0.43","0.04","2.13","47.27","20","1.74","35.56","4.71","50.82","14.22","35.33","3.9","4.06","0.89","25.97","84.82","3.32","66.28","0.31","25","0.18","0.04","0.46","0.93","54.17","2.16","53.57","1.39","2.32","85"
"Li Shuai","China 1.","Shanghai Port","LB","30","325000","2025-12-31","25","2323","2","1.63","6","2.1","China PR","left","180","5.77","5","48.06","1.28","30.3","0.08","4.86","2.13","0.08","0.06","0.04","0.46","16.67","16.667","2.79","31.94","1.51","76.92","3.45","49.44","1.78","2.05","0.15","39.05","82.24","14.18","78.14","2.71","40","0.08","0","0.43","5.54","79.72","2.17","41.07","0.46","6.51","76.19"
"Chen Zhechao","China 1.","Wuhan Three Towns","LB","30","125000","2026-12-31","26","2310","0","0.07","0","0.97","China PR","left","177","7.36","6.19","58.49","1.21","35.48","0.23","4.91","1.79","0","0","0","0.16","25","0","2.65","25","1.71","63.64","3.7","58.95","0.47","1.44","0.04","40.99","82.41","16.91","77.88","3.97","50","0.04","0.04","0.27","5.42","78.42","2.77","32.39","0.35","7.71","70.71"
"Felippe Cardoso","China 1.","Henan","CF","27","800000","2028-06-30","25","2292","10","15.28","6","2.24","Brazil","right","187","2.51","2.2","55.36","6.64","33.73","0.08","2.05","3.42","0.12","0.6","0.04","3.02","44.16","12.987","0.63","31.25","3.49","52.81","13.74","33.14","4.28","1.77","0.39","15.43","76.08","4.28","72.48","0.35","44.44","0.09","0.12","0.39","1.34","79.41","1.06","66.67","1.37","1.81","71.74"
"Xue Qinghao","China 1.","Shanghai Shenhua","GK","25","100000","2025-12-31","22","2282","0","0","0","0","China PR","right","195","1.74","0.08","100","0.32","87.5","0","2.38","0","0","0","0","0","0","0","0","0","0","0","0.04","100","0","0","0","15.62","86.87","8.72","78.73","5.21","63.64","0","0","0","0.99","48","0.04","0","0","3.94","74"
"Wang Qiuming","China 1.","Tianjin Tigers","LCMF, RW, LW","32","300000","2026-12-31","30","2281","5","5.01","1","2.24","China PR","right","174","4.73","4.89","54.84","1.78","11.11","0.39","2.54","1.54","0.2","0.2","0.04","0.99","56","20","0.28","42.86","1.46","59.46","5.01","44.09","1.58","0.55","0.04","18.54","85.74","4.22","72.9","0.91","56.52","0.09","0.08","0.24","1.78","68.89","0.59","46.67","0.43","2.01","62.75"
"Deng Hanwen","China 1.","Wuhan Three Towns","RB","30","400000","2025-12-31","24","2278","1","1.49","3","1.92","China PR","right","178","9.4","7.94","67.16","2.09","30.19","0.28","4.91","2.41","0.04","0.06","0","0.71","11.11","5.556","2.69","39.71","2.13","59.26","6.2","44.59","1.03","1.34","0.24","32.71","83.09","12.25","78.39","2.88","54.79","0.08","0","0.43","4.15","76.19","2.65","55.22","0.55","7.11","80.56"
"Xu Bin","China 1.","Qingdao West Coast","RDMF, LDMF, RCMF","21","0","2025-12-31","27","2248","0","0.42","3","1.54","China PR","unknown","175","10.41","7.09","65.54","2.36","38.98","0.4","7.5","0.84","0","0.02","0","0.2","20","0","0.72","38.89","1","48","3.16","36.71","0.24","0.44","0.16","34.83","76.9","13.85","65.32","5.2","53.85","0.06","0.2","0.16","7.25","61.33","1.56","30.77","0.4","6.73","71.43"
"Yang Yiming","China 1."," Shenzhen Peng City","RCB","30","250000","2026-12-31","26","2246","2","1.16","1","0.59","China PR","right","192","7.85","6.89","61.05","3.37","51.19","0.64","4.5","1.28","0.08","0.05","0.04","0.4","40","20","0.96","33.33","1.32","60.61","3.57","41.57","0.6","0.72","0","31.06","79.61","13.18","68.09","5.01","57.6","0.02","0.04","0.12","4.09","62.75","1.08","40.74","0.28","6.73","61.9"
"Li Yang","China 1.","Chengdu Rongcheng","LCB, CB","28","100000","","29","2241","0","1.09","0","0.76","China PR","right","186","6.47","5.02","67.2","4.98","52.42","0.32","4.43","0.68","0","0.04","0","0.4","40","0","0.44","54.55","0.36","77.78","2.17","48.15","0.64","0.96","0.12","44.22","86.56","18.96","75.42","5.86","50","0.03","0","0.08","7.03","67.43","1.04","50","0.52","7.43","72.43"
"Darlan","China 1.","Wuhan Three Towns","LCMF, LDMF, AMF","27","1200000","2025-12-31","30","2231","1","2.08","1","3.08","Brazil","left","174","5.97","4.68","58.62","0.85","23.81","0.12","4.46","2.06","0.04","0.08","0","0.97","25","4.167","1.65","43.9","1.53","65.79","5.93","46.26","1.57","1.69","0.24","45.63","83.02","14.64","68.04","7.02","56.9","0.12","0.16","0.48","8.11","72.14","3.27","46.91","1.17","7.18","72.47"
"Cao Yongjing","China 1.","Beijing Guoan","RW, RWB, CF","28","175000","2029-12-31","28","2220","3","4.94","2","2.93","China PR","right","180","7.3","7.26","56.42","0.85","28.57","0.08","5.54","3.85","0.12","0.2","0","1.66","34.15","7.317","2.72","31.34","3.69","61.54","9.73","41.25","2.43","2.19","0.41","39.65","81.6","10.05","73.39","1.46","52.78","0.12","0.32","0.61","3.36","83.13","3.36","54.22","1.46","6.73","77.71"
"Cristian Salvador","China 1.","Tianjin Tigers","RCMF, LCMF","31","800000","2026-12-31","24","2212","1","0.73","3","1.85","Spain","right","183","10.25","9.11","68.75","3.01","43.24","0.28","5.12","1.63","0.04","0.03","0","0.81","5","5","0.53","53.85","1.99","61.22","6.92","41.18","0.73","1.3","0.28","43.54","85.33","12.86","71.52","4.23","60.58","0.08","0.12","0.24","5.9","74.48","1.18","62.07","0.69","7.28","68.16"
"Ba Dun","China 1.","Tianjin Tigers","RB, RWB","30","400000","2027-12-31","26","2206","0","0.86","2","1.47","China PR","right","181","8.28","6.57","61.49","2.16","39.62","0.16","5.83","2.94","0","0.04","0","0.53","30.77","0","3.1","42.11","2.94","48.61","7.26","35.96","0.9","1.67","0.37","37.62","81.24","10.85","66.92","3.88","49.47","0.06","0.12","0.33","4.49","65.45","2.98","56.16","0.69","7.75","71.05"
"E. Sarić","China 1.","Qingdao Hainiu","LCMF, RCMF","35","200000","2025-12-31","23","2190","5","4.5","2","3.91","Croatia","left","180","7.4","6.74","51.83","1.32","56.25","0.08","4.79","3.08","0.12","0.18","0","1.93","36.17","10.638","2.47","36.67","2.92","46.48","9.62","36.75","1.19","1.32","0","41.92","79.71","10.03","63.52","4.19","50.98","0.16","0.33","0.41","5.71","66.19","3.58","37.93","0.7","5.88","66.43"
"Yang Mingyang","China 1.","Chengdu Rongcheng","LCMF, RCMF","30","200000","2027-01-31","26","2190","3","2.15","0","0.42","Switzerland","right","175","6.62","5.79","61.7","1.93","40.43","0","3.94","1.27","0.12","0.09","0.04","1.03","40","12","0.9","27.27","1.03","52","2.67","41.54","0.82","1.15","0.33","44.05","88.06","11.63","75.27","2.75","70.15","0.02","0.12","0.08","5.92","80.56","1.44","42.86","0.53","5.34","76.92"
"Dilmurat Mawlanyaz","China 1.","Yunnan Yukun","LB, RB, RWB","27","100000","2025-12-31","23","2187","2","0.52","0","0.53","China PR","right","169","10.99","8.52","65.7","1.77","48.84","0.45","6.28","1.6","0.08","0.02","0","0.37","33.33","22.222","2.02","44.9","0.82","70","3.17","40.26","0.25","0.86","0","30.86","75.47","13.54","63.53","6.42","48.08","0.02","0","0.12","5.1","58.06","2.72","53.03","0.66","8.11","68.02"
"Li Yuanyi","China 1.","Shandong Taishan","LCMF, RCMF, LDMF","32","325000","2026-12-31","28","2180","1","2.85","5","4.68","China PR","left","183","5.86","5.12","54.84","1.78","48.84","0.33","4.21","1.44","0.04","0.12","0","1.24","26.67","3.333","1.82","31.82","1.11","48.15","3.51","42.35","1.49","0.78","0.12","39.8","84.23","12.92","75.08","3.34","54.32","0.19","0","0.45","7.39","73.74","2.27","38.18","0.58","6.23","76.16"
"Liu Junshuai","China 1.","Qingdao Hainiu","LCB, RCB","30","150000","2027-12-31","27","2180","2","1.07","0","0.38","China PR","right","185","9.12","6.36","60.39","5.37","50.77","0.83","7.03","0.37","0.08","0.04","0.08","0.29","57.14","28.571","0.25","50","0.12","66.67","0.5","50","0.7","0.29","0","37.86","81.57","17.46","69.74","6.07","40.82","0.02","0","0.08","4.95","50.83","0.7","47.06","0.29","6.73","59.51"
"M. Ngadeu-Ngadjui","China 1.","Beijing Guoan","CB, RCB","35","800000","2025-12-31","22","2173","1","2.04","0","0.46","Cameroon","right","190","7.99","4.18","65.35","3.98","71.88","0.46","9.61","0.41","0.04","0.08","0.04","0.66","37.5","6.25","0.08","50","0.12","100","1.2","44.83","0.95","0.66","0","71.53","90.1","27.21","80.82","8.45","57.35","0.02","0","0.04","7.08","64.33","1.12","40.74","0.46","10.11","71.31"
"Jiang Guangtai","China 1.","Shanghai Port","RCB, CB","31","800000","2026-12-31","22","2171","0","0.67","0","0","England","right","187","7.05","3.44","60.24","4.73","65.79","0.79","7.58","0.04","0","0.03","0","0.17","0","0","0","0","0.04","100","0.91","45.45","0.25","0.08","0.04","51.49","88.73","19.61","78.01","4.19","47.52","0","0","0","5.64","69.12","0.04","0","0","8.37","67.82"
"Wu Yake","China 1.","Changchun Yatai","GK","34","100000","","21","2159","0","0","0","0","China PR","right","186","1.5","0","0","0.25","66.67","0","1.96","0.04","0","0","0","0","0","0","0","0","0.04","100","0.13","100","0","0","0","12.76","84.31","9.13","80.37","6.29","73.51","0","0","0","0.92","68.18","0","0","0","4.84","74.14"
"Filipe Augusto","China 1.","Qingdao Hainiu","LCMF, RCMF, DMF","32","700000","","23","2146","2","1.88","1","1.8","Brazil","left","182","8.05","7.3","57.47","1.68","42.5","0.21","4.89","1.09","0.04","0.08","0","1.05","16","8","0.59","50","1.01","58.33","4.45","33.02","0.75","1.05","0.04","49.24","90.37","14.55","80.98","3.02","69.44","0.08","0.13","0.13","6.75","87.58","1.17","46.43","0.34","7.21","75.58"
"Yan Bingliang","China 1.","Tianjin Tigers","GK","25","0","2026-12-31","21","2146","0","0","0","0","China PR","","0","1.55","0.13","100","0.46","90.91","0","1.9","0","0","0","0","0","0","0","0","0","0","0","0.13","100","0","0","0","15.27","84.34","8.89","75.47","6","63.64","0","0","0","1.05","60","0","0","0","4.7","69.64"
"Xu Haofeng","China 1.","Changchun Yatai","RB, LB, RWB","26","150000","2026-12-31","22","2114","0","0.26","0","0.83","China PR","right","182","9.71","9.28","66.06","2.55","53.33","0.09","4.52","2.04","0","0.01","0","0.21","0","0","2","29.79","2.38","60.71","7.41","43.1","0.94","2.13","0.26","29.63","76.15","11.96","62.99","4.43","50","0.04","0","0.09","3.45","60.49","2.6","49.18","0.94","6.56","68.83"
"André Luis","China 1.","Shanghai Shenhua","CF","31","1500000","2027-12-31","23","2114","10","12.27","2","1.19","Brazil","right","184","2.21","2.38","39.29","6.64","54.49","0.13","1.8","2.04","0.3","0.52","0.09","2.85","32.84","14.925","0.68","25","1.7","50","5.83","44.53","4.39","0.94","0.04","17.92","75.77","3.19","57.33","0.51","41.67","0.05","0.13","0.38","0.85","55","1.4","54.55","0.98","1.28","66.67"
"Long Wei","China 1.","Wuhan Three Towns","RCMF, LCMF, LDMF","30","100000","2026-12-31","28","2102","1","0.46","0","0.37","China PR","right","182","7.11","6.29","59.18","1.54","33.33","0.21","4.27","0.69","0.04","0.02","0","0.51","25","8.333","0.26","66.67","0.6","64.29","3.43","38.75","0.04","0.56","0","34.68","85.19","10.28","67.08","3.64","42.35","0.02","0.09","0.04","5.14","70.83","1.07","36","0.26","4.54","66.98"
"Yuan Mincheng","China 1.","Chengdu Rongcheng","CB, LCB","30","200000","2026-12-31","24","2101","2","1.58","1","0.25","China PR","right","186","5.01","4.84","61.06","3.6","55.95","0.3","3.18","0.21","0.09","0.07","0","0.26","33.33","33.333","0.21","20","0.21","40","1.11","34.62","0.94","0.21","0.04","38.21","90.81","12.89","82.06","3.21","61.33","0.01","0","0.04","2.27","71.7","0.3","57.14","0.13","5.44","66.14"
"A. Ioniţă","China 1.","Yunnan Yukun","RCMF","30","700000","2027-12-31","25","2091","3","2.73","4","3.49","Romania","left","178","6.67","6.03","62.14","1.68","51.28","0.09","3.34","3.36","0.13","0.12","0","1.68","28.21","7.692","1.68","20.51","4.22","57.14","9.12","43.87","1.25","2.71","0.22","27.37","72.33","10.07","65.38","2.84","43.94","0.15","0.3","0.43","5.47","65.35","2.2","33.33","0.6","5.16","75.83"
"Zeca","China 1.","Shandong Taishan","CF","28","750000","2026-12-31","23","2076","12","9.34","8","3.23","Brazil","right","190","4.6","5.12","55.93","6.98","49.07","0.09","2.47","2.34","0.52","0.41","0.13","2.12","57.14","24.49","1.04","29.17","1.95","37.78","9.71","30.36","4.99","1.73","0.35","23.8","72.5","5.68","65.65","0.69","56.25","0.14","0.13","0.69","1.82","66.67","2.3","64.15","1.73","2.21","66.67"
"Zhang Xiaobin","China 1."," Shenzhen Peng City","DMF, LCMF, RCMF","32","150000","2026-12-31","26","2071","0","0.12","1","0.2","China PR","right","188","5.21","4.65","60.75","1.43","51.52","0.26","2.56","0.43","0","0.01","0","0.17","25","0","0.3","42.86","0.22","100","1.87","37.21","0.26","0.22","0","31.42","82.57","9.69","67.26","2.61","55","0.01","0.09","0.09","3.69","67.06","1.09","28","0.22","4.3","61.62"
"Edu García","China 1."," Shenzhen Peng City","RW, CF, LW","35","100000","2025-12-31","25","2069","6","4.61","6","2.04","Spain","right","182","5.18","5","52.17","4.39","43.56","0.17","2.91","3","0.26","0.2","0.09","1.91","40.91","13.636","1.87","41.86","2.44","53.57","6.35","43.84","2.35","2.09","0.43","29.19","76.6","8.22","58.73","2.31","50.94","0.09","0.35","0.43","3.83","63.64","2.61","46.67","0.91","4.31","72.73"
"Abduhamit Abdugheni","China 1.","Changchun Yatai","RCB, RB","27","150000","2025-12-31","24","2032","0","0.57","0","0.26","China PR","right","185","9.52","6.82","61.69","3.94","43.82","0.44","6.09","0.44","0","0.03","0","0.31","0","0","0.71","25","0.8","33.33","2.7","39.34","0.44","0.4","0.09","29.76","80.8","12.58","69.72","4.92","49.55","0.01","0","0.09","2.83","60.94","0.58","61.54","0.18","5.31","60"
"A. Yang","China 1.","Qingdao West Coast","RB","20","0","2025-12-31","21","2028","0","0.37","0","0.66","Spain","right","0","13.31","11.05","65.46","2.4","27.78","0.36","7.65","1.33","0","0.02","0","0.18","25","0","1.2","14.81","1.78","62.5","3.99","52.22","0.49","0.75","0.04","26.89","68.81","13.45","56.44","4.66","40","0.03","0.09","0.13","4.62","48.08","2","24.44","0.44","7.06","55.97"
"Wang Gang","China 1.","Beijing Guoan","RB, RCB","36","50000","2025-12-31","24","2018","0","0.16","2","0.54","China PR","right","188","7.8","7.09","58.49","2.45","38.18","0.27","6.8","0.89","0","0.01","0","0.22","20","0","0.67","20","1.34","53.33","3.21","44.44","0.4","1.43","0.27","53.83","88.15","17.79","78.45","3.84","55.81","0.02","0","0.18","6.65","76.51","1.29","34.48","0.49","8.47","74.21"
"Piao Taoyu","China 1.","Changchun Yatai","RCMF","32","50000","2025-12-31","26","2015","0","0.4","0","1.73","China PR","right","177","10.72","8.31","61.83","1.03","30.43","0.31","6.23","2.01","0","0.02","0","0.4","33.33","0","1.61","38.89","1.79","67.5","5.72","42.97","0.36","0.58","0.18","35.87","74.35","15.32","62.39","6.03","48.89","0.08","0.18","0.4","7.37","58.18","3.35","45.33","0.89","8.53","70.16"
